model_name,feature_set,seq_len,trial,pr_auc,roc_auc,f1,precision@5,precision@10,precision@15,precision@20,precision@25,precision@30
brnn,dx,8,3,0.3993333684154615,0.6183673048357815,0.2488888888888889,0.8896218117854002,0.8423522051923679,0.8311331133113311,0.827461139896373,0.828187250996016,0.8295647945538537
retain,dxtx,8,3,0.3530750855937843,0.5731556362436045,0.2790697674418605,0.8724233983286908,0.8398422090729784,0.8211551844119693,0.8152454780361758,0.808392471459426,0.8059122126007764
retain,dx,8,3,0.39488932351375117,0.6144268856246904,0.2683982683982684,0.8819552782111284,0.8614780435558729,0.8432163924247128,0.8363324764353042,0.832304802790448,0.8307177772060715
deepr,dxtx,8,3,0.3757727470281117,0.6059374484238322,0.2903225806451613,0.8350803633822502,0.8236692015209125,0.8113131313131313,0.7986870897155361,0.793726559836345,0.7912337662337663
deepr,dx,8,3,0.40018610108206076,0.5930227760356495,0.28444444444444444,0.8754559666492965,0.8498542274052479,0.8379233934789491,0.8325094504216342,0.8315382491024579,0.829073482428115
bitenet,dxtx,8,4,0.3882080100568467,0.5912109312645659,0.27,0.2409356725146199,0.2948517940717629,0.3195926285160039,0.3221957040572792,0.32280867106503297,0.32618825722274
bitenet,dx,8,4,0.3788228975834231,0.5723430067362641,0.28679245283018867,0.3582169709989259,0.4731139646869984,0.5032514450867052,0.5203141003755548,0.5318166831519947,0.5436305732484077
rnn,dxtx,8,4,0.41019433508385306,0.5912694612052911,0.31092436974789917,0.2662076878944349,0.3076923076923077,0.3359410952600092,0.3363431151241535,0.33512544802867383,0.3342269883824844
rnn,dx,8,4,0.40110271947719023,0.6119890602219881,0.24731182795698925,0.22145110410094637,0.29062019477191187,0.32673267326732675,0.33302794319743473,0.3360544217687075,0.3348294434470377
brnn,dxtx,8,4,0.42276258496577124,0.6351988421713544,0.27225130890052357,0.3496993987975952,0.4558317399617591,0.5077545515846258,0.5339009776095869,0.5482989064398542,0.5557875894988067
brnn,dx,8,4,0.4307169134012566,0.6254403047813641,0.29743589743589743,0.3463241806908769,0.4348484848484849,0.4772886093640811,0.49151391717583165,0.49866131191432395,0.49966599866399464
retain,dxtx,8,4,0.3876576247591602,0.6093924592152732,0.28,0.505229283990346,0.6014254385964912,0.6480075901328273,0.6760869565217391,0.691958762886598,0.7027777777777777
retain,dx,8,4,0.42161255055532443,0.6094243846374868,0.3495934959349593,1.0,1.0,1.0,1.0,1.0,1.0
deepr,dxtx,8,4,0.3970115781785794,0.6277495769881556,0.2685185185185185,0.18240620957309184,0.2442827442827443,0.2919847328244275,0.3202911737943585,0.3444347063978966,0.3628620102214651
deepr,dx,8,4,0.3401532072075576,0.5593014717619641,0.25252525252525254,1.0,1.0,1.0,1.0,1.0,1.0
bitenet,dxtx,10,0,0.4195149663631651,0.6212260520013685,0.33593749999999994,0.9388379204892966,0.9106636415201361,0.9093610698365527,0.9059729351376575,0.9039586144849303,0.9040017493986442
bitenet,dx,10,0,0.3593628978840028,0.5589826377009921,0.24215246636771304,0.904930966469428,0.903271692745377,0.9078321967348626,0.9057756751429135,0.9061077389984825,0.9042533603387958
rnn,dxtx,10,0,0.3899522823265499,0.6298965104344851,0.2972972972972973,0.933203125,0.9236363636363636,0.9142367066895368,0.9079159935379645,0.9018889745566693,0.8955584463854303
rnn,dx,10,0,0.3657164229585565,0.5688184228532329,0.23404255319148937,0.8225197391005836,0.8142334981724361,0.8025988916491497,0.7945425361155698,0.7945862600651019,0.7936428690297886
brnn,dxtx,10,0,0.3489411473197955,0.5690856996236743,0.2413793103448276,0.9426015654118524,0.9217954650624711,0.9136886102403344,0.9024628616106333,0.8960795347964735,0.8922515952597995
brnn,dx,10,0,0.3441312248311721,0.5611315429353404,0.22325581395348837,0.9399641577060932,0.9115450890292935,0.901183736489964,0.8914858096828047,0.8851381966470322,0.8800350262697023
retain,dxtx,10,0,0.38733759215876573,0.6115720150530277,0.2475247524752475,0.9377734564900341,0.9282831418814033,0.918075422626788,0.9098571763053149,0.9046486486486487,0.8977410246066962
retain,dx,10,0,0.40035414698166744,0.6020676530961341,0.3220338983050847,0.8081861958266453,0.790952380952381,0.7875950848449386,0.7881222707423581,0.7865168539325843,0.7850172646749737
deepr,dxtx,10,0,0.34006093194605724,0.5789001026342798,0.2061855670103093,0.9411259131929522,0.927863436123348,0.9238613188307274,0.9235082098518221,0.9231335049650606,0.9214175654853621
deepr,dx,10,0,0.36338182987977774,0.5828878720492645,0.25984251968503935,0.8192727272727273,0.7661122661122661,0.723717542748575,0.6980045533681533,0.683965640658554,0.6718256130790191
bitenet,dxtx,10,1,0.4172247023671295,0.62730117820324,0.25352112676056343,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dx,10,1,0.3658096324595466,0.6023410652920962,0.1890547263681592,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dxtx,10,1,0.36388620590008885,0.5824026345933563,0.2456140350877193,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dx,10,1,0.3489056991736694,0.5627147766323024,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dxtx,10,1,0.36880198834231503,0.5963835706103747,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dx,10,1,0.3647133106323063,0.5991552119129439,0.14736842105263157,0.0,0.0,0.0,0.0,0.0,0.0
retain,dxtx,10,1,0.32576086005732535,0.582832187857961,0.19819819819819817,0.0,0.0,0.0,0.0,0.0,0.0
retain,dx,10,1,0.3662754825593803,0.5902470954017346,0.2456140350877193,0.0,0.0,0.0,0.0,0.0,0.0
deepr,dxtx,10,1,0.34615521657789683,0.5784241531664213,0.17346938775510207,0.0,0.0,0.0,0.0,0.0,0.0
deepr,dx,10,1,0.3670337731697982,0.6026734576992309,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dxtx,10,2,0.39236211959491624,0.63330918787268,0.24,0.7714610574189881,0.7598697598697599,0.7569124423963134,0.7521399330107927,0.7478260869565218,0.7470483005366726
bitenet,dx,10,2,0.35847746594950175,0.5685993533215755,0.26122448979591834,0.6982758620689655,0.6891891891891891,0.6906103286384977,0.6865740740740741,0.6805874254245067,0.6768598813327248
rnn,dxtx,10,2,0.3308434653751168,0.5597652641303434,0.20289855072463767,0.5828125,0.5282885431400283,0.5140893470790378,0.5095367847411444,0.5053981106612686,0.5026809651474531
rnn,dx,10,2,0.3366374340211302,0.5604161417653482,0.23788546255506607,0.62751677852349,0.5241427571728482,0.5115961800818554,0.5057316250842886,0.5020080321285141,0.501002004008016
brnn,dxtx,10,2,0.341649274918521,0.570042831947594,0.21929824561403508,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dx,10,2,0.3635347643236989,0.5820735701688083,0.2,0.6,0.509549795361528,0.5040431266846361,0.5023505708529215,0.501338688085676,0.5006684491978609
retain,dxtx,10,2,0.33349727554086334,0.5222558159066095,0.23387096774193547,1.0,1.0,1.0,1.0,1.0,1.0
retain,dx,10,2,0.3718640031895075,0.5916057781137146,0.29752066115702475,1.0,1.0,1.0,1.0,1.0,1.0
