model_name,feature_set,seq_len,trial,pr_auc,roc_auc,f1,precision@5,precision@10,precision@15,precision@20,precision@25,precision@30
bitenet,dxtx,6,0,0.34531850542169873,0.5819957913847169,0.2661290322580645,0.0473186119873817,0.08516320474777449,0.11360702297960237,0.13053949903660886,0.13847562371252004,0.14143205497672356
bitenet,dx,6,0,0.3802427042805274,0.6089391813830665,0.3298245614035088,0.4697088906372935,0.5788581119276427,0.6136363636363636,0.6296296296296297,0.6389022628791526,0.6447181430601611
rnn,dxtx,6,0,0.3554662375166731,0.5862869285360621,0.24786324786324784,0.4911147011308562,0.5241573033707865,0.53466796875,0.5369127516778524,0.5295349811478843,0.5198255352894529
rnn,dx,6,0,0.337640203517547,0.5406213896682621,0.2575107296137339,0.3668306394940267,0.35867620751341683,0.3587650816181689,0.359375,0.35551903588058065,0.3512698013578074
brnn,dxtx,6,0,0.37352905952591237,0.6129930681630633,0.2666666666666667,0.4627659574468085,0.5332902391725921,0.5780711825487945,0.6008629989212514,0.6138253638253638,0.6248108925869894
brnn,dx,6,0,0.3302833295697988,0.5505652747978215,0.22222222222222227,0.0,0.0,0.0,0.0,0.0,0.0
retain,dxtx,6,0,0.34494688634234233,0.595983248060736,0.20408163265306126,0.46886120996441283,0.4730195177956372,0.47570093457943924,0.4707112970711297,0.4619523443504996,0.45536357091432683
retain,dx,6,0,0.3573695630413113,0.5900932497111735,0.27091633466135456,0.47678916827852996,0.5179310344827586,0.5617505995203836,0.5889877641824249,0.6067653276955602,0.6217721518987341
deepr,dxtx,6,0,0.3102484828540588,0.571556775045387,0.20769230769230768,0.4714038128249567,0.4597902097902098,0.45309477756286265,0.4487722269263336,0.4338403041825095,0.4187975120939876
deepr,dx,6,0,0.3478738898926592,0.5772920448918963,0.34456928838951306,0.42493415276558383,0.43502135448444174,0.4610995850622407,0.4709976798143852,0.47786850021486893,0.47863247863247865
bitenet,dxtx,6,1,0.3094153937013523,0.5754255046185426,0.1964285714285714,0.7762645914396887,0.6836628511966701,0.6509161041465766,0.6361111111111111,0.6223404255319149,0.6132930513595166
bitenet,dx,6,1,0.32393953367861655,0.5765266849127609,0.2627118644067796,1.0,1.0,1.0,1.0,1.0,1.0
rnn,dxtx,6,1,0.32942254944191285,0.5847481183715362,0.24,0.927536231884058,0.897851819377466,0.8934108527131783,0.8861582941814239,0.8815834767641997,0.8749172733289212
rnn,dx,6,1,0.35144839979437087,0.6030405405405406,0.27615062761506276,0.835852006253257,0.7847769028871391,0.7692816948030453,0.7595443349753694,0.7542274052478134,0.7481108312342569
brnn,dxtx,6,1,0.3212925255957192,0.572763427984947,0.21719457013574658,0.8874434389140271,0.8680161943319838,0.8591190389515836,0.8486797562626947,0.8458035133376708,0.839735516372796
brnn,dx,6,1,0.34875875213638685,0.5620402839548408,0.26484018264840187,0.8075675675675675,0.7671333824613117,0.7551480051480052,0.748890860692103,0.7444884115319389,0.7381017133532771
retain,dxtx,6,1,0.26943984441939794,0.5224298665754361,0.1440677966101695,0.7702127659574468,0.7377672209026128,0.7117408906882591,0.696528555431131,0.6862469222652128,0.6731478377472343
retain,dx,6,1,0.30894235976013124,0.5685618371536093,0.22522522522522526,0.8272574312955693,0.7947732513451191,0.7818059751594495,0.7688766114180479,0.7561469482210008,0.7453193832599119
deepr,dxtx,6,1,0.3229126614900668,0.5570903181662676,0.28340080971659914,0.941296928327645,0.9213327163350301,0.9088738559490649,0.9001101726037458,0.8969359331476323,0.8875917278185457
deepr,dx,6,1,0.34359441521703127,0.5816797810468697,0.2952029520295203,1.0,1.0,1.0,1.0,1.0,1.0
