model_name,feature_set,seq_len,trial,pr_auc,roc_auc,f1,precision@5,precision@10,precision@15,precision@20,precision@25,precision@30
brnn,dxtx,10,4,0.35450101700665415,0.5962646285040369,0.21505376344086022,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dx,10,4,0.3576278277142795,0.5907194048807041,0.3069306930693069,0.0,0.0,0.0,0.0,0.0,0.0
retain,dxtx,10,4,0.32305434819779594,0.567767395445886,0.20809248554913296,1.0,1.0,1.0,1.0,1.0,1.0
retain,dx,10,4,0.3644271591139378,0.5867050712147328,0.27619047619047615,1.0,1.0,1.0,1.0,1.0,1.0
deepr,dxtx,10,4,0.32494367500370536,0.5652839517372766,0.20238095238095238,1.0,1.0,1.0,1.0,1.0,1.0
deepr,dx,10,4,0.35650264760941247,0.5770661344461581,0.25136612021857924,1.0,1.0,1.0,1.0,1.0,1.0
bitenet,dxtx,12,0,0.3832267595911685,0.582139342139342,0.2559241706161137,0.48943788041532404,0.5674170341146437,0.5735800344234079,0.5809051456912585,0.5857598723573992,0.5899727944034201
bitenet,dx,12,0,0.38966720698170126,0.5856721056721057,0.25120772946859904,0.4394506866416979,0.5063938618925832,0.5185758513931888,0.5301989150090416,0.534051424600417,0.5372681281618887
rnn,dxtx,12,0,0.4057118551765872,0.5885314685314684,0.28225806451612906,0.43100852985449073,0.5001897533206832,0.5192970365265335,0.5330965450435906,0.5436470953712333,0.5531080265540133
rnn,dx,12,0,0.45443405277845317,0.6536026936026935,0.30622009569377995,0.39767129422301833,0.4352791878172589,0.44523470839260315,0.4508131165022661,0.4548254620123203,0.46092184368737477
brnn,dxtx,12,0,0.39044422090747755,0.5870292670292669,0.21761658031088082,0.46272912423625256,0.4811480022509848,0.4729556523968213,0.4737620103473762,0.47686746987951806,0.4797345342498222
brnn,dx,12,0,0.3957819418997172,0.5846982646982647,0.24615384615384614,0.6387665198237885,0.7336182336182336,0.7543513957307061,0.7669055780617015,0.7745629897528632,0.7809021675454013
retain,dxtx,12,0,0.37934512806347687,0.5930795130795131,0.25961538461538464,0.3659961064243997,0.4123268036311515,0.4372331340734415,0.45228548516439454,0.4641093809342955,0.46827458256029686
retain,dx,12,0,0.3612095598108603,0.5980937580937581,0.17708333333333334,0.5017167381974249,0.5632754342431762,0.580522565320665,0.5856861457649376,0.5903913853799958,0.5962683604605002
deepr,dxtx,12,0,0.37469149874392094,0.5894431494431496,0.2311557788944724,0.3556437889960295,0.39106796116504855,0.40963038318073924,0.42625506704084815,0.4401983663943991,0.44494130799329235
deepr,dx,12,0,0.371805490712769,0.601087801087801,0.1739130434782609,0.4741919922817173,0.5175122749590835,0.5299915516755843,0.5389593580119079,0.5462940461725395,0.5502092050209205
bitenet,dxtx,12,1,0.36105659976767346,0.6109398152183387,0.22564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dx,12,1,0.35156123688271274,0.5836365815392661,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dxtx,12,1,0.3463146191372776,0.5815065806676545,0.21105527638190952,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dx,12,1,0.3397687405737426,0.5635404863592783,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dxtx,12,1,0.34647181024098306,0.5731826897934281,0.23645320197044337,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dx,12,1,0.3498916600646925,0.5857556872657543,0.25,1.0,1.0,1.0,1.0,1.0,1.0
retain,dxtx,12,1,0.35345588357633095,0.6030571777216072,0.25862068965517243,0.0,0.0,0.0,0.0,0.0,0.0
retain,dx,12,1,0.3124361629860124,0.5484833957988321,0.18446601941747573,0.0,0.0,0.0,0.0,0.0,0.0
deepr,dxtx,12,1,0.39201570600515423,0.5873463784537609,0.330188679245283,1.0,1.0,1.0,1.0,1.0,1.0
deepr,dx,12,1,0.3330110873633473,0.5688137365989715,0.22439024390243906,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dxtx,12,2,0.3167099128320345,0.5743548461823573,0.15757575757575756,1.0,1.0,1.0,1.0,1.0,1.0
bitenet,dx,12,2,0.3215910832691024,0.562563704595997,0.23809523809523808,1.0,1.0,1.0,1.0,1.0,1.0
rnn,dxtx,12,2,0.3339596384412522,0.6125486471460342,0.2058823529411765,1.0,1.0,1.0,1.0,1.0,1.0
rnn,dx,12,2,0.33276252683878244,0.5783566530763529,0.2328042328042328,0.6025744167337088,0.5205003474635164,0.5084860828241684,0.5033602150537635,0.5026845637583892,0.5026809651474531
brnn,dxtx,12,2,0.30176761882000896,0.5731676241660488,0.17708333333333331,1.0,1.0,1.0,1.0,1.0,1.0
brnn,dx,12,2,0.33643743218398836,0.6047303558191253,0.22797927461139894,1.0,1.0,1.0,1.0,1.0,1.0
retain,dxtx,12,2,0.2967230949744566,0.5659400481838399,0.1702127659574468,0.7742134484885873,0.7454844006568144,0.7455882352941177,0.7469793887704336,0.7448731317344456,0.7445054945054945
retain,dx,12,2,0.3151092086783222,0.5714070607857672,0.240343347639485,0.7904761904761904,0.6956399437412095,0.6064474253569884,0.5515930485155685,0.522994997579474,0.5098331346841478
deepr,dxtx,12,2,0.28268688973876943,0.5567318383988139,0.22522522522522523,0.9533213644524237,0.9202226345083488,0.8940926024481107,0.864760058167717,0.8393339333933393,0.8209902666102412
deepr,dx,12,2,0.3367852483810915,0.5885030578206079,0.24083769633507854,1.0,1.0,1.0,1.0,1.0,1.0
