model_name,feature_set,seq_len,trial,pr_auc,precision@5,precision@10,precision@15,precision@20,precision@25,precision@30
rnn,dx,8,9,0.3210717328783391,0.24833333333333332,0.14027989417989417,0.11254764864764866,0.10540032035960828,0.10386133171540222,0.10354640134989716
brnn,dxtx,8,9,0.3597994625581476,0.299,0.18194021164021165,0.14697539867539866,0.13815024100999335,0.13618346517713054,0.13578552525413315
brnn,dx,8,9,0.34646979896561936,0.33453333333333335,0.20684444444444444,0.16673715173715173,0.15703448002519207,0.15516397873903864,0.154704073331547
retain,dxtx,8,9,0.3276590085771728,0.3972666666666667,0.2574121693121693,0.21008642838642838,0.1974815034924942,0.1948200404145094,0.19423584288364518
retain,dx,8,9,0.33344257110004144,0.3983555555555555,0.25228042328042327,0.20472091612091609,0.19266794627800818,0.1899744535871242,0.18942247196295867
deepr,dxtx,8,9,0.3422290659018383,0.41635555555555553,0.26895343915343917,0.22236771376771375,0.21043773440754865,0.20769744580726004,0.20712549945646314
deepr,dx,8,9,0.31459426058674966,0.4238222222222222,0.283242328042328,0.23536783216783214,0.22239667060379134,0.21921170918839517,0.21872549284194892
bitenet,dxtx,8,10,0.34478471657706344,0.3131333333333334,0.1937698412698413,0.1541719946719947,0.14437933901323996,0.1421274838152978,0.14180745200377173
bitenet,dx,8,10,0.3483027791240833,0.3307111111111111,0.20282751322751325,0.16372628112628113,0.15392606326135738,0.15163561593091004,0.15130859456572776
rnn,dxtx,8,10,0.3336464992556447,0.34211111111111114,0.2113354497354498,0.1706235727235727,0.16094850105747938,0.15886393113464858,0.1585320375535596
rnn,dx,8,10,0.3693795717477559,0.31884444444444443,0.18393227513227514,0.14724212084212082,0.13825565140054305,0.13627104383419636,0.13594343732406108
brnn,dxtx,8,10,0.36845109179190205,0.33195555555555556,0.20151693121693123,0.16296683686683686,0.15353726457008193,0.15152133759850275,0.15117128861810897
brnn,dx,8,10,0.3681893263668395,0.3416444444444445,0.20744074074074076,0.1669964516964517,0.15734140067019325,0.15517769278387666,0.15487281635762093
retain,dxtx,8,10,0.32706459335813126,0.41637777777777774,0.27647989417989416,0.22521450031450033,0.2112635371222058,0.20822990640509684,0.20771140304383487
retain,dx,8,10,0.3588400295490903,0.4146444444444445,0.27304656084656087,0.2221024161024161,0.20860207210516812,0.2052418437345049,0.20465951185608108
deepr,dxtx,8,10,0.366132836811988,0.4529111111111111,0.29864074074074076,0.2437020979020979,0.2298613858277945,0.22643080799982537,0.22589523232815775
deepr,dx,8,10,0.3755728891013653,0.45926666666666666,0.3014809523809524,0.2474629888629889,0.2334840338081824,0.2302996395550925,0.22999772964720558
bitenet,dxtx,10,1,0.3723798244787314,0.33411111111111114,0.2062534391534392,0.16506100936100937,0.15485813125070091,0.15265694547994993,0.15218191032353545
bitenet,dx,10,1,0.3631299142146528,0.3295555555555556,0.1956798941798942,0.1566020609020609,0.14666592972444364,0.14444735013977714,0.14398720895273937
rnn,dxtx,10,1,0.4110531532399047,0.30217777777777777,0.18512698412698414,0.14818781218781218,0.13876825021097466,0.13663852814560043,0.13612292730540188
rnn,dx,10,1,0.3759224304666854,0.3171777777777778,0.18851746031746033,0.15254172494172494,0.14343101516073653,0.14141070522912225,0.14096984500803214
brnn,dxtx,10,1,0.37591095674364533,0.2936666666666667,0.18212698412698414,0.14484799644799645,0.1352260207571353,0.13305566377112615,0.13250570891542418
brnn,dx,10,1,0.3738047786491944,0.3299555555555556,0.20065079365079366,0.16201742701742702,0.1523736189678914,0.15014322182879863,0.14957408275161355
retain,dxtx,10,1,0.39081001053945086,0.40904444444444454,0.26107989417989413,0.21075766825766823,0.19744531302317683,0.19441520322958877,0.19372125293977638
retain,dx,10,1,0.36695438756860543,0.3979111111111111,0.25867407407407406,0.20816613756613758,0.19464675332121154,0.1915410177041716,0.1909327496078575
deepr,dxtx,10,1,0.39230238696782604,0.4064888888888889,0.2596989417989418,0.20958758648758646,0.19560253890130047,0.19244315625496133,0.19173220738263316
deepr,dx,10,1,0.36125807384690295,0.4215111111111111,0.26833227513227514,0.21724862544862544,0.2036587045679925,0.20037064007210192,0.19968139339710808
bitenet,dxtx,10,2,0.37486941687819225,0.33380000000000004,0.21156772486772488,0.17009351019351018,0.16010962073129253,0.15794577607353485,0.15760680611203615
bitenet,dx,10,2,0.33111470694329215,0.34077777777777785,0.22393386243386246,0.17858818588818592,0.1675059762791961,0.16500004742544117,0.16456299261137483
rnn,dxtx,10,2,0.3556842407074201,0.2906444444444444,0.17765767195767193,0.1440268805268805,0.1356674894020095,0.1338021339844802,0.13345772331639136
rnn,dx,10,2,0.36669315822710247,0.30075555555555555,0.17996984126984125,0.14468619158619156,0.13590706075257158,0.1341940172743107,0.13389540229201755
brnn,dxtx,10,2,0.35809215934851746,0.30531111111111114,0.18247989417989416,0.14660632330632328,0.1381507792173427,0.1365409931579914,0.13625442763326495
brnn,dx,10,2,0.3753118219910355,0.2958,0.1781095238095238,0.14248206238206237,0.13358379383487742,0.1316496323441942,0.13133243325550087
retain,dxtx,10,2,0.3385868570015034,0.4164888888888889,0.27037460317460316,0.22169430569430568,0.20896757710813435,0.20605341938180274,0.20537893044800345
retain,dx,10,2,0.3538651991995405,0.4134444444444445,0.2680820105820106,0.21815722425722425,0.20532471651728618,0.20252743688870223,0.20194408348603846
deepr,dxtx,10,2,0.3675076453986445,0.4338666666666666,0.2862116402116402,0.23493978613978614,0.22234175265738737,0.21974342528427734,0.2191316971231239
deepr,dx,10,2,0.37390045811952166,0.428,0.27716349206349206,0.22666103896103898,0.21364073739011818,0.21092744671943622,0.21040515235990048
bitenet,dxtx,10,3,0.3968068935214525,0.3380222222222222,0.2225989417989418,0.18068450068450068,0.16984546846342513,0.16697286792386803,0.16636073781472643
bitenet,dx,10,3,0.4230199363999477,0.3534444444444445,0.2303285714285714,0.18687560217560217,0.17534123111723732,0.17244603066551512,0.1718320242377156
rnn,dxtx,10,3,0.42440650674095476,0.31091111111111114,0.19027037037037037,0.15495588485588488,0.14616286226673222,0.14380478208604336,0.1433148041202033
rnn,dx,10,3,0.3877163290864814,0.3476444444444445,0.21994126984126985,0.1805915972915973,0.17013987730535718,0.16754911251459237,0.16706151910332082
brnn,dxtx,10,3,0.4159200065805144,0.3032,0.18165767195767196,0.14978403448403446,0.14146139946511463,0.13955066478916256,0.1391316229710403
brnn,dx,10,3,0.4161319219981062,0.3290444444444444,0.20423968253968253,0.16570792540792542,0.15557123810142384,0.15324246214308265,0.15279350981826828
retain,dxtx,10,3,0.4149728364408998,0.4085111111111111,0.2628560846560847,0.21607941687941684,0.2035028545585821,0.20047434085006838,0.1997642551928563
retain,dx,10,3,0.4294098300804928,0.4268444444444444,0.28441746031746035,0.23195718725718728,0.21723885793715517,0.21358782964177905,0.21275563693878174
deepr,dxtx,10,3,0.3971537850286082,0.43468888888888885,0.28866772486772485,0.23823300403300401,0.22473422440419344,0.22125368108278057,0.22047878599064408
deepr,dx,10,3,0.3824715434595485,0.4482666666666667,0.29215555555555556,0.2416267066267066,0.22710637065606107,0.22355430089007824,0.22273793423417138
bitenet,dxtx,10,4,0.29766797905895187,0.3680222222222222,0.23504708994708998,0.18777121027121024,0.1754462819373036,0.1725662028859202,0.17200348300044166
bitenet,dx,10,4,0.24390169732158995,0.39611111111111114,0.24473492063492064,0.19721459651459652,0.18512761107714668,0.18242846683974157,0.18191878949282284
rnn,dxtx,10,4,0.26001542598689636,0.29375555555555555,0.17772645502645507,0.14090203500203502,0.13144547038788523,0.12937534930124242,0.12893212117985337
rnn,dx,10,4,0.29538310752754643,0.33595555555555556,0.20488148148148147,0.1658143708143708,0.1555629145593542,0.15337742864430304,0.1528993287280422
brnn,dxtx,10,4,0.2920279588119722,0.29775555555555555,0.17721322751322752,0.14283826913826914,0.13380014277661337,0.13172276025575258,0.13125949817088128
brnn,dx,10,4,0.27105985506517416,0.3489333333333334,0.21174973544973547,0.17074942464942464,0.16022709349474054,0.15799310516423046,0.15752789359419134
retain,dxtx,10,4,0.22084122267747552,0.43215555555555557,0.289305291005291,0.2349268694268694,0.21978969611399954,0.21636866091731216,0.21558329085102257
retain,dx,10,4,0.23485537098670764,0.41217777777777775,0.2670804232804233,0.21543173863173865,0.20141413170592734,0.19831251052517576,0.1977004159700927
deepr,dxtx,10,4,0.2791663802221564,0.4359555555555556,0.284073544973545,0.233077688977689,0.21843138827117153,0.21483343984278835,0.2140780562566002
deepr,dx,10,4,0.26650508702689935,0.44308888888888887,0.2924693121693122,0.2378741961741962,0.22233795984430663,0.21883996498892042,0.21815926008292816
bitenet,dxtx,10,5,0.30472604721001834,0.33542222222222223,0.21461640211640212,0.1725291338291338,0.16131093064142601,0.15862662045885492,0.15796120492079574
bitenet,dx,10,5,0.3400894866188217,0.35324444444444447,0.23191587301587302,0.18656038406038405,0.1746777673879841,0.17180474398626508,0.17108090489644895
rnn,dxtx,10,5,0.35905304128093946,0.3500444444444445,0.21489894179894184,0.17465767195767193,0.16447664913918786,0.162175066856736,0.161641867693192
rnn,dx,10,5,0.37743642776213354,0.32353333333333334,0.20148571428571427,0.16386160506160505,0.15430751722764108,0.15220740178752562,0.15161267595142047
brnn,dxtx,10,5,0.3256319232302124,0.3003777777777778,0.1781481481481481,0.14535032375032372,0.13718831824636776,0.13537083157844632,0.13493872682496225
brnn,dx,10,5,0.3421661243372761,0.3344888888888889,0.2114164021164021,0.17259189329189328,0.16294610725818157,0.1606404983743118,0.16003438195348274
retain,dxtx,10,5,0.34230588248166904,0.40482222222222225,0.26218201058201057,0.21367659377659376,0.2009232684698629,0.19780198608075444,0.19700974921587386
retain,dx,10,5,0.33538958099411814,0.41082222222222226,0.2701132275132275,0.21989591889591892,0.2066608197100457,0.20383203329517233,0.20328011435842583
deepr,dxtx,10,5,0.3593238844538173,0.43786666666666674,0.2897798941798942,0.23770186850186853,0.22361222177661808,0.22031613795705596,0.21953397842225278
deepr,dx,10,5,0.33875537727206906,0.4213777777777778,0.2774941798941799,0.22618557738557737,0.21254645343190237,0.20933352413897305,0.20859486443341677
bitenet,dxtx,10,6,0.3457782990145691,0.31804444444444446,0.20842592592592593,0.1665264476264476,0.1555982799851221,0.15337806039794596,0.15299336529738883
bitenet,dx,10,6,0.37019279170968017,0.3262666666666667,0.20016507936507938,0.1601097569097569,0.14983392844971793,0.14761642170525466,0.14723165063128818
rnn,dxtx,10,6,0.41835792671994776,0.2882,0.17543544973544972,0.14338105968105969,0.13573306059838566,0.13430920841192479,0.13427750523217563
rnn,dx,10,6,0.3774169707289829,0.3235777777777778,0.20203174603174603,0.16374998334998334,0.15441356550799276,0.15249884940284186,0.15214759570124334
brnn,dxtx,10,6,0.3673017376234123,0.32033333333333336,0.19510370370370372,0.15784192104192102,0.14868625082061615,0.1468661554570425,0.1465220956513735
brnn,dx,10,6,0.3844037934598194,0.35824444444444453,0.22244444444444442,0.17922588522588523,0.16875666724629573,0.16651606871439284,0.16607725696845466
retain,dxtx,10,6,0.34786671975194106,0.41631111111111113,0.26554814814814814,0.21728823028823027,0.20447663758097193,0.2016197381518986,0.20106953984445888
retain,dx,10,6,0.3255908661988302,0.3979777777777778,0.2577063492063492,0.21154140304140304,0.19953785413646094,0.19691182113564537,0.19649123982678815
deepr,dxtx,10,6,0.36490528328422983,0.4355111111111111,0.2949513227513228,0.2429112739112739,0.22985345881042477,0.22698287972767175,0.22643981618414846
deepr,dx,10,6,0.36645119691552536,0.43091111111111113,0.2782746031746032,0.2289834794834795,0.2162157570728778,0.21322758592035881,0.21264223456673162
bitenet,dxtx,10,7,0.3541194074701436,0.31471111111111116,0.20371269841269843,0.1618049173049173,0.15162059784613963,0.14980929977223287,0.14927865432572535
bitenet,dx,10,7,0.3567534915210972,0.3599333333333334,0.225973544973545,0.1809151589151589,0.17000918482961827,0.16796986617725612,0.16742866622778033
rnn,dxtx,10,7,0.34372796622094653,0.30793333333333334,0.18940846560846558,0.15243555703555703,0.14348416957999002,0.1417385594413364,0.14124138795382007
rnn,dx,10,7,0.3674385439866118,0.33577777777777784,0.21286190476190475,0.1707070152070152,0.16020668267634214,0.15826081279742876,0.15769574858960592
brnn,dxtx,10,7,0.37386276850244415,0.31724444444444444,0.19020634920634918,0.15321308321308322,0.14483854474272428,0.14374862316671577,0.14329592138573813
brnn,dx,10,7,0.3408955306689917,0.3409111111111111,0.20876666666666668,0.16894897324897326,0.15908142938932412,0.15717347907876514,0.1566589828470275
retain,dxtx,10,7,0.332664535961267,0.4140666666666666,0.27009576719576717,0.22238919228919227,0.2098526507720006,0.20707826969414125,0.20630323032737777
retain,dx,10,7,0.33452866465132725,0.42153333333333337,0.2758613756613757,0.22650378880378882,0.21295342760667835,0.20994068276697703,0.20900652420523227
deepr,dxtx,10,7,0.38117305297126103,0.40040000000000003,0.26141904761904766,0.21391952491952493,0.2012873726434098,0.19877140091787282,0.19810946836766447
deepr,dx,10,7,0.3383695598461082,0.4418222222222222,0.2913074074074074,0.24051262441262444,0.22686223013885554,0.22378600452871686,0.22300497187044285
bitenet,dxtx,10,8,0.36095619509356547,0.3357111111111111,0.22374656084656086,0.18133721463721464,0.1703896512843881,0.16780507006850257,0.16716879220417874
bitenet,dx,10,8,0.37134745020859256,0.35208888888888895,0.21555925925925926,0.17432698042698042,0.1637287806792451,0.16123062395674054,0.16063214155366043
rnn,dxtx,10,8,0.3762037528355532,0.3224,0.19615026455026457,0.15678716098716097,0.14672287936808062,0.14432787968177657,0.14374847465087728
rnn,dx,10,8,0.3560128845492503,0.34284444444444445,0.21081164021164023,0.17384591704591704,0.16490026420088338,0.1628592904886053,0.16237743943204164
brnn,dxtx,10,8,0.36110565057590127,0.3311111111111111,0.20294761904761904,0.16677736707736707,0.15806277012747602,0.1559510203313784,0.15541232806578956
brnn,dx,10,8,0.36109402028800924,0.3530444444444445,0.21282486772486778,0.172924457024457,0.16287911818716772,0.16053961382679377,0.1599650394696907
retain,dxtx,10,8,0.3556239504054561,0.3996,0.2657126984126984,0.21801917711917712,0.2045372713744231,0.20126565333063112,0.20039669960236703
retain,dx,10,8,0.3691647692770771,0.4216222222222222,0.2758005291005291,0.22619393569393567,0.21307150134007719,0.20995375618667986,0.20915678501821441
deepr,dxtx,10,8,0.37621635108085666,0.4170888888888889,0.276,0.226210286010286,0.21277711789987333,0.2095777327439664,0.2087964717912112
deepr,dx,10,8,0.3669594459184195,0.4415333333333334,0.291641798941799,0.23973759203759207,0.2254716878981585,0.22201691156338216,0.22108957096017945
bitenet,dxtx,10,9,0.32281420606189903,0.3381111111111111,0.22248677248677248,0.17995821215821214,0.16969075429787503,0.16775964444154778,0.1675368221042427
bitenet,dx,10,9,0.3609491535945992,0.3827777777777778,0.2428957671957672,0.19591916601916604,0.18424097544469062,0.1819259857966575,0.18163783306390704
rnn,dxtx,10,9,0.3516310527611688,0.33044444444444443,0.19897724867724867,0.16228514078514078,0.15368217094223288,0.1523237733012265,0.15215740238818895
rnn,dx,10,9,0.3714840815047944,0.32680000000000003,0.1907089947089947,0.15382947422947424,0.1451915313330174,0.14357019373341892,0.14338831376579184
brnn,dxtx,10,9,0.3585860894131428,0.33457777777777775,0.20668359788359786,0.16664013024013025,0.15721191099921747,0.15558942276281623,0.1553993644260912
brnn,dx,10,9,0.3854072985920533,0.3354444444444445,0.20248730158730158,0.1639060606060606,0.1549147178701358,0.1532989490013235,0.15312292216736562
retain,dxtx,10,9,0.33144576682585714,0.42713333333333336,0.2811121693121693,0.230028416028416,0.21723545650542553,0.21497076235899226,0.21472178477208365
retain,dx,10,9,0.367502407384769,0.4203777777777778,0.27311904761904765,0.22245393495393492,0.20990349349079998,0.20758628914924784,0.2073542274348873
deepr,dxtx,10,9,0.3705034101142132,0.4461555555555556,0.29412222222222223,0.24468170718170715,0.23276304092078084,0.23067810836541353,0.2304140468756049
deepr,dx,10,9,0.3372263617677863,0.47213333333333335,0.31991269841269837,0.26503712953712955,0.2514128574040339,0.24897972084062273,0.24887634269784956
bitenet,dxtx,10,10,0.3580918045996945,0.35315555555555556,0.23268835978835978,0.18464153994153995,0.17134952067769404,0.16819264132516254,0.16740459010860556
bitenet,dx,10,10,0.34030637211420256,0.37744444444444447,0.25110582010582005,0.19814646834646835,0.183703227892392,0.18013289851162784,0.17926577207484623
rnn,dxtx,10,10,0.3592440358110385,0.3155777777777778,0.18955079365079366,0.15074759684759684,0.14046394245016536,0.13799773127004114,0.13735663620503802
rnn,dx,10,10,0.35582503987069924,0.30820000000000003,0.18052063492063491,0.14564999444999444,0.1362086975803694,0.1340812692598976,0.13352521201786335
brnn,dxtx,10,10,0.3228047901171387,0.34922222222222227,0.20992275132275132,0.16623372923372923,0.1546097654151834,0.15206902441705109,0.15140274547674915
brnn,dx,10,10,0.3590938762965912,0.33862222222222227,0.20803015873015876,0.16453338883338883,0.1538569813113157,0.1511499018207579,0.15086727549859139
retain,dxtx,10,10,0.3021197470608546,0.4094000000000001,0.26472751322751326,0.21353790283790283,0.19945000272059096,0.19581521258319207,0.19484388992543267
retain,dx,10,10,0.31364462140313604,0.41719999999999996,0.27573333333333333,0.2208737114737115,0.20500681443313018,0.20104052294683872,0.1999668012321975
deepr,dxtx,10,10,0.3300261242021377,0.4288,0.28672645502645505,0.23264518814518814,0.21678025106987953,0.2123143949935887,0.21113250697951677
deepr,dx,10,10,0.2998719021775623,0.4507111111111112,0.3004275132275132,0.2442508750508751,0.228652040546313,0.22477323447315908,0.2236981059405593
bitenet,dxtx,12,1,0.3452712219603874,0.35257777777777777,0.22356825396825397,0.17760901320901318,0.16604215161057265,0.16314093823457668,0.1624468399276048
bitenet,dx,12,1,0.3819291886076457,0.3761777777777778,0.2397962962962963,0.19233922003922002,0.1805939098683681,0.17777135763798976,0.17713996097165058
rnn,dxtx,12,1,0.3302443785598301,0.3326222222222222,0.20363597883597886,0.16336178636178636,0.15336345474843927,0.15109361849773342,0.1507926609707989
rnn,dx,12,1,0.3364671409280165,0.3076888888888889,0.1810973544973545,0.14232228512228512,0.13297641308926136,0.1309594634688335,0.13053068526534264
brnn,dxtx,12,1,0.3834692429580647,0.3209555555555556,0.1933349206349206,0.1535964368964369,0.1437736356121805,0.14145205332972866,0.14098180674362001
brnn,dx,12,1,0.3512168679873653,0.3346222222222222,0.19730105820105823,0.1569075628075628,0.14713289820487963,0.1449774894590361,0.14461245425584
retain,dxtx,12,1,0.3192270526202442,0.4047111111111111,0.2654010582010582,0.21615672475672476,0.2032171306734774,0.20036159393967978,0.19968303088502481
retain,dx,12,1,0.3078514141816007,0.41655555555555557,0.2759767195767196,0.22406756206756206,0.20991887499039202,0.20667134879677884,0.20591666038599848
deepr,dxtx,12,1,0.3509593816066525,0.43857777777777784,0.2946492063492064,0.24352111962111964,0.2293549861501874,0.22593652827955557,0.22525119311238134
deepr,dx,12,1,0.3390242230780026,0.4385555555555556,0.2916058201058201,0.23977804787804788,0.22599713972531307,0.22273797415658228,0.221927964004963
bitenet,dxtx,12,2,0.29460483237800095,0.3424666666666667,0.2187322751322751,0.1734246494246494,0.16105714569801258,0.15818211087776035,0.15760887634728446
bitenet,dx,12,2,0.31602875585139145,0.34806666666666675,0.22698994708994708,0.18226702556702556,0.16998372663341701,0.16705245240040367,0.16645605178101452
rnn,dxtx,12,2,0.32736622275754024,0.3380888888888889,0.20893544973544975,0.16967217967217968,0.1591282225571699,0.15667442118945554,0.15613914941142512
rnn,dx,12,2,0.32594314164024646,0.331,0.20070000000000002,0.1619001554001554,0.15161330182831728,0.14921824191238783,0.14906308680780744
brnn,dxtx,12,2,0.33161684331158287,0.2899555555555556,0.174015873015873,0.14038778998779,0.131259788611801,0.1292195376550283,0.12902966681918046
brnn,dx,12,2,0.3441646193536837,0.34011111111111114,0.20834603174603178,0.1671011211011211,0.15598726947860075,0.15335156585854928,0.15281837156029754
retain,dxtx,12,2,0.30058904246388907,0.39757777777777786,0.2585825396825397,0.21003041403041403,0.19613580905392047,0.19299730601106962,0.19238334112538064
retain,dx,12,2,0.31931946248661985,0.4080888888888889,0.2671100529100529,0.21684110704110704,0.20221244633705934,0.1988847093397571,0.1981563030504313
deepr,dxtx,12,2,0.29672142874379087,0.4604222222222223,0.31140846560846563,0.25692315092315093,0.240891394243871,0.2369337093200991,0.23613164044814525
deepr,dx,12,2,0.31299159805729326,0.43757777777777784,0.2956587301587301,0.24424498464498465,0.22877303434439658,0.22498074875558927,0.22411092694691684
bitenet,dxtx,12,3,0.35795971759095097,0.336,0.21885238095238094,0.17773780663780664,0.16701850265890514,0.16450222685741195,0.16419097914386538
bitenet,dx,12,3,0.3633720663732408,0.3526444444444445,0.22441005291005292,0.18233379583379583,0.17134034324808317,0.1686389880815106,0.16826361469372342
rnn,dxtx,12,3,0.38002784537021794,0.3076666666666667,0.18732804232804232,0.15235446035446035,0.14318206040032666,0.14104088215827884,0.14079413493360057
rnn,dx,12,3,0.36752528584056354,0.33042222222222223,0.2099089947089947,0.17194458134458138,0.16206129961083518,0.15965636329111627,0.1593715999829047
brnn,dxtx,12,3,0.3545455020924789,0.319,0.20117777777777776,0.16512367632367633,0.15584490668716675,0.15380492483327182,0.15364671694494902
brnn,dx,12,3,0.39768933977031673,0.3234,0.2015079365079365,0.16445341325341323,0.15474187214574212,0.15248408182012568,0.15222389048315274
retain,dxtx,12,3,0.35824994853071646,0.4130444444444445,0.27394285714285715,0.2256866022866023,0.21238528936377232,0.20898670099561875,0.20848351544553664
retain,dx,12,3,0.36458297476728707,0.41217777777777775,0.2722910052910053,0.22529039109039112,0.2110855865954937,0.20765932145966334,0.2071937255315387
deepr,dxtx,12,3,0.3779484840963301,0.4355111111111111,0.29313492063492064,0.2435948606948607,0.2305587057650525,0.22722652557808973,0.22683099441166923
deepr,dx,12,3,0.33681820891032405,0.4371333333333334,0.29249788359788365,0.2441228586228586,0.22947036023258935,0.22600178964054046,0.22540913043086974
bitenet,dxtx,12,4,0.343599702740396,0.3360666666666667,0.2179068783068783,0.1754235172235172,0.1641474135656798,0.1617780578971937,0.16140040474574746
bitenet,dx,12,4,0.3378161452018049,0.28573333333333334,0.17497936507936507,0.14225395715395717,0.13353014681110656,0.13165420729168878,0.13135419129236245
rnn,dxtx,12,4,0.37086423996248646,0.3175777777777778,0.19655714285714285,0.1613304806304806,0.15227861157876638,0.15053461692607606,0.15021867907082787
rnn,dx,12,4,0.3811356363916115,0.34097777777777777,0.21278888888888892,0.17277381507381506,0.16270155845186807,0.16064834683256948,0.16025884407479085
brnn,dxtx,12,4,0.399305093209513,0.291,0.17393597883597886,0.14177886927886926,0.13359010652230466,0.1320758429758672,0.13177268268787934
brnn,dx,12,4,0.38462674037849887,0.30633333333333335,0.19224656084656083,0.1575109631109631,0.14875478262707365,0.14707118767130478,0.14674087231616184
retain,dxtx,12,4,0.3322579238523219,0.3970444444444445,0.26110634920634923,0.21570128760128757,0.20261739240578247,0.1997556570396993,0.19915595513241116
retain,dx,12,4,0.3578862181968474,0.4096444444444445,0.26794497354497354,0.22085029045029045,0.20823392191457205,0.20538877479116407,0.20483780851605987
deepr,dxtx,12,4,0.34255819070089255,0.43128888888888894,0.28220158730158734,0.2336888555888556,0.2203094405479854,0.21740504629489552,0.21687161359732493
deepr,dx,12,4,0.37666164842882444,0.4491333333333334,0.30896931216931217,0.258596928996929,0.244509776664111,0.24120770559508348,0.24055663069297403
bitenet,dxtx,12,5,0.3283739942220914,0.3220888888888889,0.20431375661375664,0.1652373885373885,0.15630222055206575,0.15476545789443352,0.15460100877182348
bitenet,dx,12,5,0.2953803215466216,0.33724444444444446,0.20784074074074074,0.16907288637288637,0.16030877101914254,0.15876331270933638,0.15858007869345872
rnn,dxtx,12,5,0.340964016319409,0.3104666666666667,0.1936740740740741,0.1578942760942761,0.1498610230269673,0.14826488901605067,0.14809568294753425
rnn,dx,12,5,0.31237878197569957,0.3245555555555556,0.20035608465608468,0.1628261923261923,0.15417881817185222,0.1525650306067603,0.1524110820946509
brnn,dxtx,12,5,0.3434302874986384,0.31731111111111115,0.19401957671957673,0.15881551411551414,0.15057950333693368,0.1490158368584846,0.14887136874252221
brnn,dx,12,5,0.33417285739292,0.29013333333333335,0.17841428571428575,0.14518147408147408,0.13759841021265168,0.13612629652923366,0.13597517531328487
retain,dxtx,12,5,0.31076363632512655,0.38033333333333336,0.24722169312169312,0.20396278166278167,0.19325695664271514,0.19108411267508854,0.19081412694349364
retain,dx,12,5,0.29055265947343056,0.39180000000000004,0.24876137566137566,0.2034213601213601,0.1930907042332739,0.19101895945631173,0.19081159845630702
deepr,dxtx,12,5,0.3229423802630392,0.41035555555555553,0.26917142857142856,0.22372471972471972,0.21240376455902774,0.21032519752219983,0.21014792835458582
deepr,dx,12,5,0.2974619827562949,0.43131111111111115,0.28136984126984127,0.2330194435194435,0.22128318047621454,0.21902636051678587,0.2188148177981167
bitenet,dxtx,12,6,0.3644054064797901,0.3499111111111111,0.21805714285714287,0.17765623265623265,0.16816170794576366,0.16610558899225342,0.16572017120867472
bitenet,dx,12,6,0.37280486886583375,0.3949333333333334,0.25635555555555556,0.20983476523476524,0.19875772131778324,0.1962630591683385,0.19577808047738274
rnn,dxtx,12,6,0.3672273773249225,0.29733333333333334,0.1766492063492064,0.1450279165279165,0.13774994955165232,0.13597364990926575,0.13559600087460522
rnn,dx,12,6,0.34496169859202597,0.31817777777777784,0.19621269841269842,0.16055608835608837,0.152008502070112,0.14994285679751018,0.14951793284109197
brnn,dxtx,12,6,0.35350426466800894,0.31633333333333336,0.19964656084656082,0.1633172457172457,0.1548223598096663,0.15269564044207737,0.15225603640201354
brnn,dx,12,6,0.40566054113830174,0.33875555555555553,0.20632275132275132,0.1696979538979539,0.16139335006811786,0.15936927453012928,0.1589442777814544
retain,dxtx,12,6,0.39801606253630595,0.4000222222222222,0.2676164021164021,0.22127691937691937,0.20917387172511012,0.20613859975070772,0.20555770275923602
retain,dx,12,6,0.35010706319011936,0.41626666666666673,0.2776740740740741,0.2288838420838421,0.2156144521056286,0.21228988971150095,0.21159296186284898
deepr,dxtx,12,6,0.35130540627084117,0.4347555555555556,0.2933878306878307,0.2422613127613128,0.22932100097471614,0.22625103297170468,0.22566265802608831
deepr,dx,12,6,0.3883900254899787,0.44264444444444445,0.2925428571428571,0.24347241647241646,0.23088086733814286,0.22782096395650034,0.22711510380558275
bitenet,dxtx,12,7,0.3383032345322439,0.3484666666666667,0.22271322751322753,0.17928347948347947,0.16844529005566156,0.1664595820438666,0.1661542510870414
bitenet,dx,12,7,0.3049972116352423,0.3769111111111112,0.24737671957671958,0.1985000185000185,0.18593237144119495,0.18372058776593303,0.18338721625876842
rnn,dxtx,12,7,0.36227548275189747,0.30986666666666673,0.19360740740740742,0.15500241240241242,0.1452370586585757,0.14351690181059276,0.1433133611877418
rnn,dx,12,7,0.34264340644718716,0.33653333333333335,0.2111809523809524,0.16985902985902987,0.15923152727905052,0.15725428152963086,0.15696210389032675
brnn,dxtx,12,7,0.36106297457135667,0.31562222222222225,0.19174179894179894,0.15422120842120843,0.14485167511080824,0.1431971836119689,0.14296849672627054
brnn,dx,12,7,0.3639912910669591,0.31028888888888895,0.2008058201058201,0.1627790246790247,0.1531594053693125,0.15135326571186847,0.15107460142170995
retain,dxtx,12,7,0.31943759039910957,0.39715555555555554,0.258494708994709,0.2098014689014689,0.19692493197090719,0.19465863672026415,0.19457015383106158
retain,dx,12,7,0.3598539942847949,0.41215555555555555,0.27417883597883597,0.22292144892144894,0.20899234675426628,0.2063924007099724,0.20604457797502324
deepr,dxtx,12,7,0.3474961563746273,0.42117777777777776,0.27645026455026456,0.22768112258112258,0.2147890287845396,0.2122420986132616,0.21187484390117933
deepr,dx,12,7,0.3366915857628254,0.40708888888888894,0.2664867724867725,0.21687931327931328,0.2035661337744929,0.20114568581665368,0.20078476983182963
